,CustomerID,Recency,Frequency,Monetary
39119,39120,276,6,3250
39120,39121,309,32,1762
39121,39122,277,19,1349
39122,39123,76,27,3335
39123,39124,298,30,3671
39124,39125,313,33,4874
39125,39126,347,37,685
39126,39127,112,45,3162
39127,39128,266,11,668
39128,39129,72,41,3832
39129,39130,317,10,1899
39130,39131,21,29,1771
39131,39132,188,22,2932
39132,39133,121,20,1418
39133,39134,342,19,2019
39134,39135,141,24,222
39135,39136,304,28,1775
39136,39137,204,2,887
39137,39138,209,40,909
39138,39139,9,18,2402
39139,39140,185,18,4035
39140,39141,296,2,3551
39141,39142,332,47,3443
39142,39143,201,49,287
39143,39144,64,23,228
39144,39145,350,47,3701
39145,39146,326,15,444
39146,39147,320,25,4635
39147,39148,25,45,4419
39148,39149,156,18,1613
39149,39150,221,21,3565
39150,39151,292,47,1738
39151,39152,139,32,3228
39152,39153,21,19,1410
39153,39154,154,18,2040
39154,39155,68,24,586
39155,39156,41,47,736
39156,39157,15,42,2948
39157,39158,279,30,189
39158,39159,169,29,2037
39159,39160,134,21,3011
39160,39161,199,21,454
39161,39162,238,48,1761
39162,39163,112,41,1563
39163,39164,52,2,3584
39164,39165,137,45,358
39165,39166,255,1,2294
39166,39167,115,22,3472
39167,39168,158,40,2030
39168,39169,300,38,566
39169,39170,264,19,2965
39170,39171,355,19,791
39171,39172,307,2,3926
39172,39173,99,29,764
39173,39174,121,23,2104
39174,39175,90,47,3374
39175,39176,30,48,3827
39176,39177,230,27,4733
39177,39178,139,45,3498
39178,39179,254,23,744
39179,39180,31,28,1124
39180,39181,162,28,2049
39181,39182,156,5,352
39182,39183,323,18,3147
39183,39184,117,30,1143
39184,39185,191,24,1982
39185,39186,176,37,329
39186,39187,5,16,754
39187,39188,333,29,4754
39188,39189,12,30,3498
39189,39190,59,25,4676
39190,39191,321,38,2064
39191,39192,308,39,154
39192,39193,299,1,1511
39193,39194,250,40,4609
39194,39195,339,39,2118
39195,39196,93,39,294
39196,39197,319,31,2473
39197,39198,111,39,539
39198,39199,306,31,2762
39199,39200,295,33,2022
39200,39201,336,12,555
39201,39202,17,25,2749
39202,39203,220,23,3094
39203,39204,299,43,4589
39204,39205,305,48,1476
39205,39206,5,28,2780
39206,39207,129,33,3193
39207,39208,323,38,4030
39208,39209,112,26,2506
39209,39210,24,24,201
39210,39211,29,5,2290
39211,39212,132,44,4632
39212,39213,44,17,4926
39213,39214,321,45,1124
39214,39215,207,37,1890
39215,39216,216,15,972
39216,39217,244,2,4760
39217,39218,31,34,4586
39218,39219,266,20,1162
39219,39220,11,30,316
39220,39221,82,16,3452
39221,39222,156,44,4916
39222,39223,166,4,3288
39223,39224,208,31,4871
39224,39225,24,26,928
39225,39226,295,41,588
39226,39227,179,12,2255
39227,39228,332,2,4646
39228,39229,50,8,3916
39229,39230,7,14,528
39230,39231,100,24,2009
39231,39232,81,43,1178
39232,39233,241,40,4738
39233,39234,324,41,4603
39234,39235,181,25,1107
39235,39236,293,7,434
39236,39237,83,32,2738
39237,39238,54,23,3205
39238,39239,90,46,3457
39239,39240,203,39,2309
39240,39241,31,26,2583
39241,39242,193,42,196
39242,39243,100,7,4788
39243,39244,349,47,2309
39244,39245,89,45,3403
39245,39246,123,4,2010
39246,39247,47,44,2358
39247,39248,146,25,3102
39248,39249,3,18,4665
39249,39250,18,7,3844
39250,39251,314,22,2150
39251,39252,327,4,597
39252,39253,81,29,1426
39253,39254,153,24,2365
39254,39255,308,40,3077
39255,39256,299,38,3718
39256,39257,67,41,273
39257,39258,89,12,4328
39258,39259,135,9,537
39259,39260,202,15,1141
39260,39261,179,13,2324
39261,39262,339,30,3963
39262,39263,79,35,3893
39263,39264,85,35,2805
39264,39265,21,26,4446
39265,39266,165,19,2826
39266,39267,28,21,1581
39267,39268,237,21,236
39268,39269,288,13,4824
39269,39270,185,21,1524
39270,39271,310,24,2374
39271,39272,155,26,2310
39272,39273,123,44,1069
39273,39274,87,31,1111
39274,39275,202,30,803
39275,39276,40,24,4652
39276,39277,169,32,3454
39277,39278,70,30,781
39278,39279,280,26,3043
39279,39280,330,38,707
39280,39281,354,18,715
39281,39282,328,41,4276
39282,39283,27,49,4004
39283,39284,345,12,2033
39284,39285,131,21,3371
39285,39286,277,23,2544
39286,39287,295,28,4328
39287,39288,288,17,3967
39288,39289,254,15,205
39289,39290,85,23,3535
39290,39291,9,34,2051
39291,39292,50,28,2033
39292,39293,1,4,4258
39293,39294,4,41,2918
39294,39295,4,12,1372
39295,39296,90,2,3114
39296,39297,162,25,3601
39297,39298,155,24,821
39298,39299,15,31,3768
39299,39300,32,4,1602
39300,39301,63,44,2831
39301,39302,364,34,1649
39302,39303,108,6,3161
39303,39304,14,31,2621
39304,39305,23,39,1276
39305,39306,111,24,665
39306,39307,321,25,2789
39307,39308,160,5,4228
39308,39309,41,10,1935
39309,39310,282,18,1864
39310,39311,304,29,542
39311,39312,144,11,1251
39312,39313,288,49,440
39313,39314,153,30,1051
39314,39315,82,43,361
39315,39316,226,5,2713
39316,39317,152,6,1477
39317,39318,259,14,726
39318,39319,318,16,3346
39319,39320,79,14,4445
39320,39321,195,33,991
39321,39322,223,37,3731
39322,39323,266,5,4070
39323,39324,230,40,3506
39324,39325,150,14,898
39325,39326,136,40,2042
39326,39327,123,9,307
39327,39328,358,27,3645
39328,39329,110,3,3662
39329,39330,143,10,3348
39330,39331,70,48,448
39331,39332,54,11,3539
39332,39333,332,34,1196
39333,39334,40,1,3171
39334,39335,197,10,3715
39335,39336,27,6,3617
39336,39337,330,8,2935
39337,39338,299,31,2895
39338,39339,180,6,4511
39339,39340,46,31,1774
39340,39341,142,34,1285
39341,39342,320,40,4291
39342,39343,98,29,2324
39343,39344,126,3,1546
39344,39345,58,22,3267
39345,39346,177,12,2087
39346,39347,207,38,2042
39347,39348,285,19,2400
39348,39349,154,7,3132
39349,39350,27,23,2311
39350,39351,323,13,2199
39351,39352,163,4,1247
39352,39353,250,21,4086
39353,39354,188,14,2610
39354,39355,334,36,2307
39355,39356,90,7,772
39356,39357,131,13,552
39357,39358,298,35,3922
39358,39359,13,49,1513
39359,39360,29,33,3141
39360,39361,265,11,740
39361,39362,32,39,2392
39362,39363,150,25,1486
39363,39364,86,46,1273
39364,39365,58,39,2921
39365,39366,57,24,4639
39366,39367,25,22,3424
39367,39368,190,43,538
39368,39369,76,48,3877
39369,39370,339,49,1169
39370,39371,225,46,533
39371,39372,183,22,2685
39372,39373,154,15,3932
39373,39374,269,18,1895
39374,39375,278,44,2502
39375,39376,340,45,4376
39376,39377,363,32,4224
39377,39378,23,36,2106
39378,39379,14,10,1307
39379,39380,94,9,202
39380,39381,343,44,2856
39381,39382,52,25,3703
39382,39383,339,4,4134
39383,39384,41,38,4190
39384,39385,164,46,3593
39385,39386,6,36,4551
39386,39387,138,42,1359
39387,39388,99,37,3827
39388,39389,341,39,4582
39389,39390,224,7,2211
39390,39391,316,42,192
39391,39392,30,26,1181
39392,39393,225,20,1025
39393,39394,326,45,1677
39394,39395,261,47,2596
39395,39396,247,21,1634
39396,39397,79,5,299
39397,39398,185,30,2911
39398,39399,299,48,2928
39399,39400,180,38,1164
39400,39401,77,36,180
39401,39402,262,38,964
39402,39403,229,23,3283
39403,39404,2,23,312
39404,39405,17,48,4569
39405,39406,344,6,2739
39406,39407,12,43,3970
39407,39408,182,46,2767
39408,39409,334,23,3517
39409,39410,7,15,2764
39410,39411,246,1,884
39411,39412,157,36,4739
39412,39413,174,39,1532
39413,39414,329,28,1467
39414,39415,334,10,200
39415,39416,181,33,1801
39416,39417,281,46,2844
39417,39418,309,24,1260
39418,39419,237,6,4903
39419,39420,157,14,4946
39420,39421,251,32,1572
39421,39422,221,19,4204
39422,39423,338,6,2981
39423,39424,223,20,1492
39424,39425,211,25,808
39425,39426,337,20,455
39426,39427,134,38,4563
39427,39428,332,11,1390
39428,39429,259,32,2293
39429,39430,35,29,4229
39430,39431,183,30,4883
39431,39432,303,29,4457
39432,39433,161,22,2270
39433,39434,93,11,3167
39434,39435,197,49,4988
39435,39436,315,20,861
39436,39437,206,41,2108
39437,39438,352,14,2513
39438,39439,18,27,4868
39439,39440,234,38,4105
39440,39441,333,4,3649
39441,39442,66,7,4546
39442,39443,244,30,3773
39443,39444,276,10,150
39444,39445,199,7,253
39445,39446,18,5,661
39446,39447,72,4,1154
39447,39448,155,47,3778
39448,39449,170,36,774
39449,39450,322,15,4519
39450,39451,355,39,3912
39451,39452,282,38,363
39452,39453,151,36,1961
39453,39454,261,2,2227
39454,39455,80,15,3220
39455,39456,106,20,2255
39456,39457,11,34,1713
39457,39458,208,13,2129
39458,39459,130,25,4073
39459,39460,171,14,4512
39460,39461,33,41,1973
39461,39462,24,48,2627
39462,39463,197,9,4174
39463,39464,46,49,4751
39464,39465,274,35,2375
39465,39466,231,22,2379
39466,39467,133,5,2759
39467,39468,264,44,4159
39468,39469,85,37,2781
39469,39470,313,14,2241
39470,39471,5,17,3914
39471,39472,269,5,3197
39472,39473,339,13,2597
39473,39474,221,47,2064
39474,39475,194,31,338
39475,39476,346,49,2264
39476,39477,69,10,4856
39477,39478,288,48,4039
39478,39479,358,23,3369
39479,39480,176,29,4958
39480,39481,325,16,4611
39481,39482,239,17,1368
39482,39483,179,7,4787
39483,39484,256,43,1020
39484,39485,211,14,2060
39485,39486,227,44,2619
39486,39487,72,9,400
39487,39488,65,7,1765
39488,39489,166,14,3175
39489,39490,214,16,4669
39490,39491,17,10,3437
39491,39492,336,5,580
39492,39493,173,7,1738
39493,39494,129,22,2296
39494,39495,3,24,488
39495,39496,248,40,912
39496,39497,70,42,1299
39497,39498,52,22,4477
39498,39499,259,35,1270
39499,39500,239,46,3598
39500,39501,94,3,2938
39501,39502,47,47,4492
39502,39503,75,42,4662
39503,39504,91,7,847
39504,39505,86,19,3057
39505,39506,6,42,1492
39506,39507,230,46,504
39507,39508,351,8,2726
39508,39509,317,23,2228
39509,39510,43,20,2418
39510,39511,312,33,4190
39511,39512,198,6,113
39512,39513,303,15,2886
39513,39514,182,5,4359
39514,39515,169,14,4793
39515,39516,203,9,2531
39516,39517,194,26,3187
39517,39518,31,32,3572
39518,39519,102,31,1001
39519,39520,64,6,648
39520,39521,346,1,3387
39521,39522,91,19,4859
39522,39523,250,15,3011
39523,39524,183,34,3683
39524,39525,302,19,166
39525,39526,351,49,2185
39526,39527,280,11,3387
39527,39528,205,18,4983
39528,39529,89,24,3510
39529,39530,293,46,2119
39530,39531,285,9,4321
39531,39532,159,11,100
39532,39533,363,43,2552
39533,39534,130,4,1685
39534,39535,248,18,621
39535,39536,140,44,3457
39536,39537,189,23,4480
39537,39538,91,41,3174
39538,39539,56,37,1359
39539,39540,226,1,239
39540,39541,334,25,3776
39541,39542,327,9,1064
39542,39543,165,39,311
39543,39544,36,1,2191
39544,39545,330,17,1638
39545,39546,29,3,4597
39546,39547,80,23,3997
39547,39548,358,1,1707
39548,39549,169,24,3082
39549,39550,33,13,3740
39550,39551,93,20,4960
39551,39552,112,20,3956
39552,39553,209,12,3443
39553,39554,194,17,4177
39554,39555,264,21,343
39555,39556,247,40,4807
39556,39557,118,24,1187
39557,39558,228,30,3291
39558,39559,9,23,1449
39559,39560,199,23,552
39560,39561,277,47,2802
39561,39562,129,17,4006
39562,39563,302,2,3141
39563,39564,62,42,4895
39564,39565,2,24,2691
39565,39566,360,33,355
39566,39567,331,45,3270
39567,39568,357,44,4787
39568,39569,172,15,2724
39569,39570,245,32,2301
39570,39571,88,42,3086
39571,39572,83,34,2077
39572,39573,5,22,2969
39573,39574,349,31,3820
39574,39575,39,15,1025
39575,39576,322,20,4624
39576,39577,301,42,4084
39577,39578,75,23,3921
39578,39579,101,31,197
39579,39580,141,2,1456
39580,39581,93,13,4216
39581,39582,119,42,1805
39582,39583,288,32,3032
39583,39584,109,49,3805
39584,39585,43,16,954
39585,39586,136,15,4502
39586,39587,330,25,3982
39587,39588,217,12,2436
39588,39589,156,28,1087
39589,39590,39,41,3192
39590,39591,282,12,1014
39591,39592,328,21,3281
39592,39593,358,12,4434
39593,39594,26,49,3389
39594,39595,32,16,2722
39595,39596,46,10,2414
39596,39597,156,10,1532
39597,39598,244,2,4898
39598,39599,35,27,3978
39599,39600,278,30,3885
39600,39601,242,33,1439
39601,39602,259,16,2660
39602,39603,46,10,990
39603,39604,237,15,149
39604,39605,8,26,4266
39605,39606,260,15,3828
39606,39607,271,6,3396
39607,39608,44,17,1269
39608,39609,238,45,1743
39609,39610,167,1,172
39610,39611,76,23,3130
39611,39612,157,34,1149
39612,39613,201,35,2616
39613,39614,234,43,2520
39614,39615,232,25,2259
39615,39616,212,1,4291
39616,39617,154,25,3456
39617,39618,213,38,710
39618,39619,87,16,2971
39619,39620,18,47,850
39620,39621,191,41,3495
39621,39622,308,12,4226
39622,39623,54,10,752
39623,39624,216,27,4004
39624,39625,42,39,1847
39625,39626,349,42,1157
39626,39627,230,7,1410
39627,39628,230,6,2061
39628,39629,182,45,2622
39629,39630,141,11,4237
39630,39631,288,24,931
39631,39632,339,40,2826
39632,39633,337,25,2011
39633,39634,322,37,740
39634,39635,82,3,830
39635,39636,167,4,3116
39636,39637,334,4,3521
39637,39638,54,41,2735
39638,39639,73,1,4716
39639,39640,213,30,3458
39640,39641,171,15,2315
39641,39642,270,45,1126
39642,39643,219,31,611
39643,39644,136,37,598
39644,39645,35,5,2053
39645,39646,146,43,269
39646,39647,183,21,1871
39647,39648,78,35,2508
39648,39649,308,4,3598
39649,39650,253,7,110
39650,39651,328,29,1131
39651,39652,236,36,2888
39652,39653,322,35,4990
39653,39654,337,32,3500
39654,39655,77,42,1708
39655,39656,73,11,2277
39656,39657,27,33,1184
39657,39658,38,41,2612
39658,39659,254,17,3429
39659,39660,86,12,1629
39660,39661,357,1,1339
39661,39662,359,23,4937
39662,39663,31,7,3622
39663,39664,205,14,4089
39664,39665,193,41,3332
39665,39666,230,44,3994
39666,39667,181,40,2089
39667,39668,245,7,4889
39668,39669,40,14,2061
39669,39670,329,34,3979
39670,39671,157,2,1967
39671,39672,168,20,1396
39672,39673,158,17,644
39673,39674,130,10,1102
39674,39675,82,5,211
39675,39676,156,33,2516
39676,39677,175,37,2461
39677,39678,288,36,1987
39678,39679,88,44,2577
39679,39680,102,46,233
39680,39681,248,11,2497
39681,39682,206,21,1753
39682,39683,89,4,2137
39683,39684,345,25,841
39684,39685,288,41,3793
39685,39686,310,35,2705
39686,39687,96,35,2954
39687,39688,159,35,1611
39688,39689,114,39,560
39689,39690,24,33,3528
39690,39691,163,13,209
39691,39692,286,4,1002
39692,39693,353,44,4013
39693,39694,55,40,4017
39694,39695,64,38,2458
39695,39696,33,42,396
39696,39697,46,45,1662
39697,39698,219,30,4640
39698,39699,289,27,3963
39699,39700,196,35,3743
39700,39701,253,28,1713
39701,39702,286,41,1557
39702,39703,236,42,3053
39703,39704,79,45,1987
39704,39705,92,48,2006
39705,39706,96,8,3521
39706,39707,228,26,213
39707,39708,286,43,4065
39708,39709,362,34,4793
39709,39710,235,29,989
39710,39711,102,2,4097
39711,39712,252,6,1851
39712,39713,140,48,1373
39713,39714,323,16,4104
39714,39715,143,7,2097
39715,39716,240,11,1132
39716,39717,266,16,2637
39717,39718,342,6,3928
39718,39719,61,37,3133
39719,39720,23,9,1767
39720,39721,11,3,1063
39721,39722,16,29,306
39722,39723,49,8,2607
39723,39724,336,40,386
39724,39725,170,17,1236
39725,39726,119,38,1549
39726,39727,42,44,877
39727,39728,10,6,3608
39728,39729,49,47,980
39729,39730,265,11,1530
39730,39731,207,10,2867
39731,39732,167,2,2470
39732,39733,2,29,3987
39733,39734,68,6,294
39734,39735,308,49,125
39735,39736,210,9,3225
39736,39737,139,2,1474
39737,39738,37,4,1091
39738,39739,218,41,2986
39739,39740,278,40,2691
39740,39741,180,30,4476
39741,39742,5,4,3288
39742,39743,130,1,853
39743,39744,133,43,985
39744,39745,99,11,3122
39745,39746,160,7,4982
39746,39747,236,18,3804
39747,39748,147,8,1738
39748,39749,359,30,567
39749,39750,115,15,3825
39750,39751,4,10,4733
39751,39752,87,46,1514
39752,39753,46,2,4973
39753,39754,83,42,1853
39754,39755,154,15,103
39755,39756,306,22,3289
39756,39757,282,34,634
39757,39758,327,49,4028
39758,39759,288,3,4910
39759,39760,111,4,1217
39760,39761,117,25,2793
39761,39762,97,5,3447
39762,39763,282,12,2639
39763,39764,189,24,2892
39764,39765,88,19,2800
39765,39766,307,32,990
39766,39767,87,12,3392
39767,39768,26,37,4040
39768,39769,31,47,120
39769,39770,126,27,2103
39770,39771,198,18,4726
39771,39772,301,25,2949
39772,39773,31,23,752
39773,39774,317,3,4257
39774,39775,232,2,3227
39775,39776,45,11,3285
39776,39777,316,46,4902
39777,39778,189,37,2824
39778,39779,52,30,1186
39779,39780,52,13,1235
39780,39781,332,40,4343
39781,39782,318,6,3232
39782,39783,323,12,4843
39783,39784,79,39,3739
39784,39785,49,43,4877
39785,39786,230,8,3962
39786,39787,344,9,1259
39787,39788,44,4,2458
39788,39789,292,37,4273
39789,39790,247,36,3035
39790,39791,219,32,249
39791,39792,22,12,1533
39792,39793,130,18,4721
39793,39794,7,31,4341
39794,39795,272,47,3819
39795,39796,350,40,1433
39796,39797,44,43,1614
39797,39798,240,46,4869
39798,39799,65,39,4133
39799,39800,246,29,4918
39800,39801,73,48,2074
39801,39802,71,40,1959
39802,39803,197,29,517
39803,39804,189,27,4115
39804,39805,158,11,4925
39805,39806,330,33,1331
39806,39807,25,49,1526
39807,39808,338,39,2041
39808,39809,71,18,3558
39809,39810,313,44,387
39810,39811,223,20,2268
39811,39812,160,28,3056
39812,39813,306,22,2822
39813,39814,75,32,3862
39814,39815,138,21,1754
39815,39816,41,37,4589
39816,39817,303,27,1847
39817,39818,334,38,4972
39818,39819,309,26,3545
39819,39820,16,23,4846
39820,39821,189,34,3683
39821,39822,28,12,2843
39822,39823,163,11,4915
39823,39824,317,36,2661
39824,39825,55,32,3955
39825,39826,274,39,3529
39826,39827,305,37,4277
39827,39828,102,43,2985
39828,39829,42,16,706
39829,39830,263,42,4839
39830,39831,171,31,1275
39831,39832,208,41,4589
39832,39833,315,6,3600
39833,39834,49,13,2278
39834,39835,60,36,4661
39835,39836,6,11,3290
39836,39837,148,11,4545
39837,39838,287,48,2276
39838,39839,211,20,2857
39839,39840,150,29,4112
39840,39841,85,19,2417
39841,39842,160,30,2956
39842,39843,47,6,2153
39843,39844,162,17,972
39844,39845,155,18,1957
39845,39846,230,36,2281
39846,39847,300,18,322
39847,39848,158,43,1327
39848,39849,161,12,4836
39849,39850,247,42,2182
39850,39851,56,3,4766
39851,39852,151,47,1334
39852,39853,299,18,2908
39853,39854,54,16,3433
39854,39855,223,39,2405
39855,39856,254,43,2522
39856,39857,68,28,1296
39857,39858,53,42,981
39858,39859,245,9,3135
39859,39860,40,20,377
39860,39861,342,18,4359
39861,39862,351,25,2661
39862,39863,138,21,4718
39863,39864,266,45,249
39864,39865,138,26,2520
39865,39866,292,23,2156
39866,39867,210,10,2008
39867,39868,172,44,4186
39868,39869,185,13,681
39869,39870,299,37,968
39870,39871,240,12,528
39871,39872,211,36,1710
39872,39873,363,3,3182
39873,39874,151,14,2456
39874,39875,124,35,313
39875,39876,49,34,1148
39876,39877,124,40,553
39877,39878,68,29,1807
39878,39879,358,30,1242
39879,39880,231,7,1179
39880,39881,346,2,1780
39881,39882,9,18,1906
39882,39883,266,26,4992
39883,39884,125,17,512
39884,39885,321,46,1462
39885,39886,112,12,779
39886,39887,328,32,2312
39887,39888,330,49,3497
39888,39889,54,29,3629
39889,39890,89,48,4816
39890,39891,95,10,1535
39891,39892,359,36,1783
39892,39893,250,2,964
39893,39894,317,37,2850
39894,39895,166,14,2707
39895,39896,227,10,4358
39896,39897,136,40,1943
39897,39898,65,1,337
39898,39899,5,41,1752
39899,39900,120,21,4615
39900,39901,219,5,4081
39901,39902,43,9,726
39902,39903,188,9,3369
39903,39904,26,18,3390
39904,39905,267,5,1799
39905,39906,162,16,4847
39906,39907,233,34,1700
39907,39908,130,4,2601
39908,39909,21,21,4276
39909,39910,128,37,4136
39910,39911,76,40,2634
39911,39912,73,44,2988
39912,39913,233,14,115
39913,39914,343,27,3637
39914,39915,106,49,1952
39915,39916,9,12,1820
39916,39917,119,27,2101
39917,39918,50,34,1553
39918,39919,10,4,909
39919,39920,113,43,3833
39920,39921,266,44,3543
39921,39922,78,2,1309
39922,39923,36,42,2487
39923,39924,202,42,213
39924,39925,312,32,1975
39925,39926,118,2,2202
39926,39927,190,22,628
39927,39928,242,19,2085
39928,39929,293,26,4357
39929,39930,169,20,4489
39930,39931,230,36,1750
39931,39932,48,18,4451
39932,39933,150,14,3687
39933,39934,343,20,1589
39934,39935,208,45,2285
39935,39936,61,24,3742
39936,39937,331,47,1766
39937,39938,117,47,1671
39938,39939,239,31,1823
39939,39940,355,36,2480
39940,39941,48,15,4774
39941,39942,245,46,2415
39942,39943,293,7,4590
39943,39944,5,49,2542
39944,39945,100,23,3342
39945,39946,205,29,1872
39946,39947,180,41,1042
39947,39948,17,4,4788
39948,39949,90,31,497
39949,39950,108,18,4388
39950,39951,190,45,3799
39951,39952,180,31,1801
39952,39953,249,47,4501
39953,39954,251,36,897
39954,39955,20,18,3717
39955,39956,359,10,4888
39956,39957,97,7,4084
39957,39958,222,38,2361
39958,39959,144,45,545
39959,39960,7,28,4464
39960,39961,350,18,2739
39961,39962,322,31,383
39962,39963,268,9,332
39963,39964,296,43,2654
39964,39965,1,16,971
39965,39966,58,40,2892
39966,39967,264,25,1106
39967,39968,90,37,2486
39968,39969,75,30,4319
39969,39970,341,47,2567
39970,39971,261,2,3144
39971,39972,282,5,3318
39972,39973,341,42,4155
39973,39974,329,30,1480
39974,39975,357,19,912
39975,39976,243,14,509
39976,39977,322,27,486
39977,39978,119,30,1199
39978,39979,47,45,3323
39979,39980,168,14,2999
39980,39981,348,31,1942
39981,39982,27,36,1586
39982,39983,296,39,2935
39983,39984,1,30,4346
39984,39985,174,38,1822
39985,39986,167,47,342
39986,39987,18,11,1685
39987,39988,91,17,1923
39988,39989,303,10,3998
39989,39990,202,16,2881
39990,39991,21,11,4022
39991,39992,156,39,1615
39992,39993,14,28,4889
39993,39994,20,21,3687
39994,39995,244,28,4599
39995,39996,173,23,2220
39996,39997,122,46,1917
39997,39998,184,1,630
39998,39999,308,49,610
39999,40000,68,13,1366
40000,40001,293,8,1034
40001,40002,338,19,1069
40002,40003,159,24,1723
40003,40004,49,40,4360
40004,40005,181,49,2311
40005,40006,295,37,2904
40006,40007,348,25,716
40007,40008,141,43,1467
40008,40009,18,26,1009
40009,40010,140,46,2354
40010,40011,72,42,152
40011,40012,242,27,2937
40012,40013,261,32,343
40013,40014,263,44,1692
40014,40015,143,3,104
40015,40016,195,41,3823
40016,40017,146,43,791
40017,40018,294,9,613
40018,40019,26,1,3593
40019,40020,59,18,1151
40020,40021,52,3,4264
40021,40022,149,14,1796
40022,40023,107,32,1997
40023,40024,318,4,2934
40024,40025,59,37,2367
40025,40026,258,21,4679
40026,40027,281,42,4801
40027,40028,19,27,2902
40028,40029,166,5,3503
40029,40030,25,3,1090
40030,40031,4,22,2776
40031,40032,3,20,2044
40032,40033,362,41,4411
40033,40034,27,44,543
40034,40035,346,2,4355
40035,40036,219,43,1601
40036,40037,44,1,3079
40037,40038,212,23,1292
40038,40039,52,48,2290
40039,40040,153,25,2198
40040,40041,202,26,1239
40041,40042,321,3,4386
40042,40043,11,31,4545
40043,40044,68,27,2174
40044,40045,227,13,2568
40045,40046,121,47,3162
40046,40047,333,33,1664
40047,40048,15,25,4962
40048,40049,57,16,1940
40049,40050,330,47,2727
40050,40051,64,38,592
40051,40052,230,26,3270
40052,40053,11,47,1141
40053,40054,121,18,4747
40054,40055,224,17,148
40055,40056,225,46,1156
40056,40057,125,25,2666
40057,40058,148,26,2574
40058,40059,228,18,2895
40059,40060,30,49,2138
40060,40061,10,1,2959
40061,40062,54,46,3389
40062,40063,186,7,1380
40063,40064,207,30,4302
40064,40065,255,33,4592
40065,40066,157,25,1005
40066,40067,129,25,4346
40067,40068,58,27,3934
40068,40069,195,35,4466
40069,40070,76,43,1647
40070,40071,89,18,4308
40071,40072,354,30,4435
40072,40073,81,14,1843
40073,40074,186,35,4825
40074,40075,326,34,2867
40075,40076,268,20,1010
40076,40077,79,15,1978
40077,40078,145,7,1770
40078,40079,129,13,2539
40079,40080,14,36,1889
40080,40081,119,40,3287
40081,40082,2,34,2112
40082,40083,4,13,2049
40083,40084,244,4,4861
40084,40085,66,13,4592
40085,40086,246,48,268
40086,40087,90,44,2384
40087,40088,178,13,3316
40088,40089,60,23,3984
40089,40090,232,29,3141
40090,40091,353,33,4160
40091,40092,176,23,2464
40092,40093,167,3,3672
40093,40094,198,32,4301
40094,40095,60,3,2154
40095,40096,83,12,3505
40096,40097,74,4,2055
40097,40098,311,33,2035
40098,40099,26,32,370
40099,40100,243,17,523
40100,40101,323,9,977
40101,40102,116,5,3207
40102,40103,323,21,3357
40103,40104,180,3,4649
40104,40105,262,39,1082
40105,40106,114,3,291
40106,40107,266,37,2025
40107,40108,38,44,1645
40108,40109,77,35,111
40109,40110,102,33,2728
40110,40111,12,3,1509
40111,40112,302,48,3212
40112,40113,49,18,1421
40113,40114,254,3,2537
40114,40115,347,29,1277
40115,40116,249,37,3645
40116,40117,72,5,4617
40117,40118,197,9,4468
40118,40119,253,12,4368
40119,40120,358,16,1489
40120,40121,299,27,958
40121,40122,222,9,316
40122,40123,60,43,1867
40123,40124,357,22,1910
40124,40125,157,17,3103
40125,40126,342,1,313
40126,40127,202,3,4846
40127,40128,267,5,4919
40128,40129,35,22,2483
40129,40130,255,1,1616
40130,40131,23,47,4110
40131,40132,165,49,1966
40132,40133,28,4,722
40133,40134,351,22,4841
40134,40135,314,24,2508
40135,40136,53,32,2598
40136,40137,284,46,3745
40137,40138,298,2,4185
40138,40139,85,36,2934
40139,40140,349,5,1374
40140,40141,124,7,4557
40141,40142,207,36,557
40142,40143,165,40,3459
40143,40144,47,43,4738
40144,40145,156,8,1321
40145,40146,266,36,2897
40146,40147,279,43,968
40147,40148,5,12,208
40148,40149,82,28,1286
40149,40150,119,2,3918
40150,40151,262,47,4026
40151,40152,125,14,3997
40152,40153,303,19,3302
40153,40154,215,21,3473
40154,40155,28,30,4056
40155,40156,269,49,2083
40156,40157,25,48,4462
40157,40158,7,37,3524
40158,40159,194,21,2974
40159,40160,80,28,2815
40160,40161,322,33,1717
40161,40162,36,42,4037
40162,40163,258,7,4282
40163,40164,113,42,4102
40164,40165,294,16,3314
40165,40166,202,37,2261
40166,40167,14,25,3692
40167,40168,155,38,1515
40168,40169,85,44,4605
40169,40170,140,38,4980
40170,40171,97,42,1774
40171,40172,185,42,4283
40172,40173,342,45,1418
40173,40174,358,30,4190
40174,40175,189,17,950
40175,40176,82,16,421
40176,40177,300,4,279
40177,40178,180,30,4826
40178,40179,349,20,2525
40179,40180,105,35,3668
40180,40181,210,5,2371
40181,40182,329,45,310
40182,40183,249,14,572
40183,40184,72,41,4245
40184,40185,161,41,2849
40185,40186,133,40,4634
40186,40187,240,28,3972
40187,40188,78,10,4720
40188,40189,58,30,796
40189,40190,125,32,1484
40190,40191,11,12,1894
40191,40192,27,45,242
40192,40193,207,16,2881
40193,40194,222,26,583
40194,40195,312,35,4910
40195,40196,250,41,590
40196,40197,315,16,1759
40197,40198,208,17,769
40198,40199,109,48,2067
40199,40200,296,23,1829
40200,40201,61,42,4051
40201,40202,122,22,689
40202,40203,239,21,865
40203,40204,106,34,2906
40204,40205,279,46,4506
40205,40206,36,5,3650
40206,40207,38,38,543
40207,40208,72,31,1069
40208,40209,56,33,1227
